label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Z,0.3699980664808871,0.7918504895800251,1.3071932438562425e-08,0.4253621891898624,0.7046973773483503,0.05244822186315274,0.4327431741659924,0.6137504756955777,0.07476781874350509,0.43714747161178263,0.5571146280331126,0.08129543650863787,0.4482312453752857,0.5061694877380032,0.08454575556156746,0.39077141350608763,0.5104584029670489,0.06262733303188046,0.4142583303027234,0.40669274683726037,0.060889144529691124,0.42438429354105967,0.336098439233788,0.05557886162014102,0.4287712193899236,0.2762579936849869,0.048414118760127293,0.38356478449146625,0.5051623397206856,0.02043400446287875,0.39972718527256434,0.3676171088117664,0.014324783622060303,0.4019296623892703,0.2776941050917415,0.005045606006283147,0.39806013579590843,0.20225408117649918,-0.003338998613506161,0.38392547606411626,0.5147664400480562,-0.021879797857856553,0.3970962214772984,0.3703440357062776,-0.0313891171280051,0.3977502367254031,0.2832352611220489,-0.041543728283228366,0.39145957135548026,0.2085674075504481,-0.0510365439615918,0.3961440034968368,0.5317146775581069,-0.06105643624471406,0.40812198331547994,0.4270564334119781,-0.07609762942765728,0.40855773393127875,0.35664849639949153,-0.08564130305233648,0.4046570701619326,0.29413438499984096,-0.09374634247525769
Z,0.8512938870202511,0.7090348122863595,-4.900186277214689e-07,0.7436998729858924,0.6947884649858562,0.008952734473779788,0.667771198607366,0.6316920250927637,0.007997024074104565,0.6347538117968708,0.5789623933100919,0.0010725997404116333,0.626801243068975,0.541504917068219,-0.00770122741374474,0.6872212339978699,0.4565847917981104,0.012746311235657956,0.6007126361951916,0.49563410085275633,-0.003482677820310853,0.5491309215169434,0.5196913528606433,-0.023278460825084273,0.5074717828986841,0.5240484595025351,-0.040803531667542296,0.712119473776686,0.4484000304423341,-0.010197230328439544,0.6054926345107752,0.4951943841275819,-0.02944551931198584,0.536607807655947,0.516438504151248,-0.05206354555391937,0.4777745145176529,0.5203863570996381,-0.06992794129006359,0.737308942943538,0.47095902578546367,-0.034376465570215786,0.6262758128139951,0.5101185142993927,-0.06069288994057463,0.5531380947576751,0.5223393600194826,-0.0767089689167541,0.4913670180040762,0.5150357696714751,-0.08720441044675648,0.7567451828663502,0.5214576521597871,-0.05804336828034405,0.6720715225289721,0.528077544012201,-0.08307290834229474,0.6213882436992926,0.5310033105928963,-0.09176571692827099,0.5781393403853845,0.5218724400625316,-0.09654778939321501
Z,0.7247676922563921,0.7671145246042843,1.807219868569613e-07,0.6375516604261788,0.680000456801632,0.04731943292614094,0.6189115385563053,0.5820114936744958,0.06822627412335,0.6162586588608591,0.5176718660265381,0.07348037424709374,0.6096645862038372,0.46214112500001114,0.0757604915191207,0.663701679971483,0.45483872590706365,0.07900925922583331,0.6384464505820246,0.34882220852444745,0.07967741542348736,0.6256384413841872,0.2766852079079165,0.0722018383374936,0.6231168553843136,0.21136390518026743,0.06352340290595217,0.6815692276982536,0.4508377392041056,0.03842579996300458,0.6444639277737043,0.32352478410068314,0.033640611464394614,0.6308695855196457,0.23852906450193528,0.021869731167748662,0.6297110019371523,0.16323471627040217,0.011910334755806115,0.6909624589116949,0.4648427489208199,-0.004620236701582904,0.6554995412714997,0.3347131498375831,-0.016380853008421695,0.6446505767560144,0.24750959228353892,-0.025886790626976783,0.6461103896648563,0.17261302680299992,-0.03359156949346465,0.6877014870532074,0.48625587022792527,-0.04565425981816493,0.659872151257699,0.37703424901293037,-0.06108461825819741,0.6501615768984744,0.30864916820275157,-0.06794840535312369,0.6488158877132929,0.2455215380902876,-0.07410179549141933
Z,0.29626397859109077,0.7361538316074171,5.886394520353789e-07,0.39468413426687843,0.6560658734095725,0.019309879724613368,0.42644400063313936,0.5593893016639508,0.024505094058756522,0.44897748137775223,0.49403531112168964,0.021682814037577422,0.47246563952220116,0.4516211861058285,0.01951461520603564,0.3535606311340081,0.415772355700794,0.033010102813224015,0.4639551181542246,0.4204982752862729,0.017872471231461722,0.5258407882953945,0.424054354899808,-0.0032848340202187836,0.5770641110445324,0.4273231024804868,-0.020935451168847256,0.34309164340558806,0.41682549558187787,0.009054137044586241,0.47016215167547526,0.42203962253896815,-0.00864300782088417,0.5361672564556724,0.4295461958960483,-0.025723463199622192,0.5954870915726611,0.437411441928462,-0.03754489542671332,0.3448152301342864,0.4445407908213766,-0.016436530797938376,0.4697869051443903,0.4410287482173819,-0.03399229668276875,0.5381420264118596,0.4413713271680631,-0.042521965900730145,0.5926575768935053,0.43743761762192374,-0.047407436076747744,0.3586850785111126,0.49246845543384554,-0.04197695402330474,0.45701654286761034,0.4688477375005421,-0.05564039380926835,0.5089142895058582,0.4579552299097965,-0.057587396608371484,0.5511916478997783,0.44100969543582513,-0.05771420303928225
Z,0.7839150547981262,0.7112013118020419,-7.166736826673452e-07,0.6815688770392846,0.6548061383181605,0.025103112891444873,0.6286961251291735,0.5649145274326719,0.03276595972590791,0.6031303467421696,0.5014261346438835,0.029626368397268756,0.5885576552358167,0.4615455516453447,0.02404843313491036,0.6827625040350289,0.4079920655694501,0.04041693283983602,0.5819120575641764,0.4164802469056228,0.025933108046843574,0.5178581675578808,0.42542298538931483,0.005756210089773582,0.46932653229812094,0.42410888754088305,-0.010545693546461328,0.7031861070928902,0.40312900954279407,0.010570858423357251,0.5816100408290995,0.41651708093182793,-0.0045107774620630845,0.5085306130606553,0.4247616730887314,-0.025522850524505664,0.4492613218981644,0.4222638165128642,-0.041472522117968265,0.7164841956105725,0.4262991555805864,-0.020949551687929138,0.5905839048582932,0.43528055158154716,-0.04233419236181111,0.5180147481375728,0.43794681676502883,-0.054567591871680886,0.4590763700419459,0.42719648233775437,-0.061854041367769244,0.7182819452779047,0.47377940971275856,-0.05153992921113968,0.6191871371762506,0.45916307445230153,-0.07150316777928122,0.5642799504872026,0.45261645748697477,-0.07737632815180154,0.51852096154772,0.4402649657479648,-0.07955870715708568
Z,0.30412278580131813,0.8313474216271396,1.8538757732026881e-07,0.37368882013790644,0.7214836736223591,0.04347302235051322,0.3791553474480833,0.6180425410840049,0.06015628888109578,0.3810748357084853,0.5557937536073562,0.062291636282290834,0.38774911681217933,0.4976764549663411,0.06167635334004354,0.31017572258538867,0.5255625975962303,0.04776497066150702,0.3350621681308272,0.40822236262150663,0.03836466889916479,0.3435454174357267,0.3231724300491276,0.026937095840480086,0.3454535022303833,0.2516431747680873,0.015496584326023032,0.30032915870348614,0.5284438695184034,0.00780585690782161,0.32852049661216454,0.3844713666545811,-0.005184757770670991,0.3359457992795688,0.2890865187443311,-0.020450499752624453,0.3352353147309811,0.20587867705976193,-0.03319769009003133,0.3025290493793155,0.5442061556215904,-0.032250449958544654,0.32971021710936704,0.39641450560508085,-0.04583591045533766,0.33760553717020136,0.30526546978238805,-0.059263241491211,0.33536317781429387,0.22659559822201136,-0.07108337037376504,0.3203278149834913,0.5662348015391412,-0.06998596048510786,0.3394295592509692,0.4595978291177038,-0.08518269016819807,0.34322561701731896,0.38749922226317485,-0.09478063246615194,0.3421367509151573,0.32311621189710515,-0.10324875501665606
Z,0.6890011907402259,0.7308936899444506,4.997602642398725e-08,0.6056249981829479,0.6349709184923723,0.04909811505905366,0.5956653015437856,0.5412865835172471,0.07144278275551025,0.5986560163880462,0.47762582943177045,0.07883246582559199,0.5982030684045002,0.42192509481266366,0.08322458706688442,0.6692331267048174,0.4264605343897841,0.07888016101744359,0.6386336450701329,0.31902858620481706,0.08397192357815177,0.6212344886874085,0.24651721926100217,0.08039244592412194,0.6142086818425069,0.182247509095651,0.07412738615686922,0.686358564936403,0.4247215232853569,0.0402318861790752,0.6441235885913692,0.2914058252501844,0.03936322432679247,0.6239279153576093,0.2061436856026525,0.02992023435748326,0.6175194643993875,0.13294161183398162,0.020980389721851463,0.685614627799881,0.4372372278081837,6.727542352822258e-05,0.645845288049374,0.3035841866660474,-0.007157276660346901,0.628227229438611,0.21712088465357005,-0.014475715935118184,0.6243253547642658,0.14360422810623005,-0.02135288511896367,0.665370154736647,0.45264797735570084,-0.03770442986701506,0.6369908088957196,0.34150161944440943,-0.04945467840949657,0.6250843637025179,0.27354924511442436,-0.05497765265328726,0.6221517134847036,0.21111539934775722,-0.06034571143847181
Z,0.32724328448897916,0.760711543810995,5.291370541228166e-07,0.4115834492340423,0.675073800798048,0.016318083684401293,0.4317468339936775,0.5813628826225014,0.020324424247404462,0.4440039395240315,0.5194212221262747,0.016976677699488376,0.45890914389961646,0.4750109851360321,0.014886221983020701,0.34584588711721853,0.45753865325660037,0.03013961087389473,0.44783166761983906,0.4387252882907265,0.014609922154749367,0.5080647312758262,0.4324381389115986,-0.005469289793517531,0.5560264103245317,0.4295545036332649,-0.020967144224988788,0.3318539347564965,0.45709109724613656,0.00930935582820032,0.45312864780426027,0.4359000581398345,-0.005548317710143461,0.5172855660580752,0.4355056279583981,-0.01926145390198942,0.5709541215185534,0.435303949473197,-0.02865394470200204,0.33293672737322355,0.4773906052112579,-0.01350304520803324,0.4538583410413642,0.45249002147139167,-0.028396873532287908,0.5186771360405704,0.4487472777826744,-0.035511853075341174,0.5681060883036831,0.44468664673336766,-0.03920452283009102,0.34885043716221525,0.5122489126105058,-0.03667742481226461,0.4460413729935362,0.4816744261666348,-0.04689858040788718,0.49688337152464346,0.4749358509716235,-0.047388521771420514,0.535635629244018,0.4658731506581892,-0.046208923976672325
Z,0.817466372763043,0.6600103142546184,-6.718652544031332e-07,0.717260101615493,0.6087510438997354,0.01761638543763156,0.665117501990119,0.5240307190080187,0.020969398972466927,0.6363880894522169,0.4648772204545007,0.01583250091561471,0.618098509845449,0.4241941764728347,0.008689442423386012,0.713148518618363,0.36937703214474576,0.02753585465982167,0.6150566506296841,0.3940351636552099,0.00961148474760112,0.5553441048780484,0.412530873693637,-0.012236744773723168,0.5089886753416774,0.4179203499164154,-0.02889251073168846,0.7302488826993686,0.3677264965737044,0.0023030550384185097,0.6157122843745929,0.3964960692978617,-0.013676319455071143,0.5482989044776604,0.41397784694806855,-0.03371387840693455,0.4935300899530525,0.4186959213285304,-0.0493480089579278,0.7414494294728806,0.3943976066005764,-0.024654255109602837,0.6249393659518726,0.4175732631736727,-0.045560873711287087,0.557614638623017,0.4269267974504784,-0.05718691855557819,0.5030202824455589,0.4215697826289419,-0.06483587216752679,0.7435864920714008,0.44500279471055787,-0.05116759496393489,0.6563535780826611,0.4440534379500062,-0.07018493232664777,0.6088480821518756,0.44406263975065147,-0.07590520985202114,0.5690420581333673,0.43617908567634983,-0.07848010145461382
Z,0.38072045484803757,0.7809940461842519,7.873076185061365e-08,0.4417780085554663,0.6781384639020236,0.05292700452791562,0.4486221357336584,0.5863184095553632,0.07227543083168918,0.4547616354699405,0.5295938039725682,0.0760598717608823,0.4649615392370044,0.4775363908623749,0.0765719954838168,0.3821019776024908,0.48965597984925757,0.05107216460538044,0.4070686951560794,0.37598191825848704,0.04478392750266412,0.41978722529591256,0.30466461552763885,0.037633292872528985,0.42721181376925055,0.24579545759929802,0.029653475306849083,0.3750803583635474,0.492289248052633,0.00818807164520173,0.4004547446966171,0.34991028573153155,-0.0029759391745756147,0.4082662263006534,0.2606345516330791,-0.013860602191040393,0.4081635130463906,0.18660397889479152,-0.022836753258957718,0.3814553663978037,0.5095049217062176,-0.03375289185974255,0.4035222097387854,0.3600397487856307,-0.04543919891540734,0.40903090249817325,0.2715220129152514,-0.055887423209705446,0.4056716563004368,0.19637989334340367,-0.06549821294984727,0.4047773314534493,0.5321695442469615,-0.0722537267197556,0.42089207088047603,0.4248142125471583,-0.08865279552157758,0.4216114624491278,0.35232490064962857,-0.09871098876421182,0.4178091195956716,0.28854400318748546,-0.10688340088950013
